Trial,Fast,Slow,CAGR,Sharpe,Drawdown,Returns
74,10,124,0.08,0.88,-0.18,1.6806397316986241
73,10,123,0.07,0.85,-0.18,1.656431908964417
72,10,122,0.07,0.85,-0.18,1.656431908964417
147,11,122,0.07,0.85,-0.18,1.6528339290440321
149,11,124,0.07,0.84,-0.19,1.6474582411083787
289,13,114,0.07,0.84,-0.18,1.6464243095767515
290,13,115,0.07,0.84,-0.18,1.6464243095767515
148,11,123,0.07,0.83,-0.19,1.6391983729298152
71,10,121,0.07,0.84,-0.18,1.6387717389330898
139,11,114,0.07,0.84,-0.18,1.6383575148112255
140,11,115,0.07,0.84,-0.18,1.6376446741808495
275,13,100,0.07,0.83,-0.16,1.6302343782028625
146,11,121,0.07,0.83,-0.19,1.6284841243777437
135,11,110,0.07,0.82,-0.19,1.6237900170472173
142,11,117,0.07,0.82,-0.19,1.622713454549594
136,11,111,0.07,0.82,-0.19,1.620145100113191
55,10,105,0.07,0.83,-0.19,1.619857175624564
141,11,116,0.07,0.82,-0.19,1.6198215484112803
138,11,113,0.07,0.82,-0.19,1.618907080057986
137,11,112,0.07,0.82,-0.19,1.6184828659451946
288,13,113,0.07,0.81,-0.19,1.618443496757364
143,11,118,0.07,0.82,-0.2,1.6153790175532965
69,10,119,0.07,0.82,-0.18,1.611883341669132
70,10,120,0.07,0.82,-0.18,1.6118833416691318
52,10,102,0.07,0.83,-0.19,1.610489864277386
274,13,99,0.07,0.8,-0.17,1.6101012314226277
145,11,120,0.07,0.81,-0.19,1.6089302817512867
144,11,119,0.07,0.81,-0.19,1.6089302817512867
292,13,117,0.07,0.8,-0.18,1.6083858502264816
1,10,51,0.06,0.79,-0.13,1.606117567148358
134,11,109,0.07,0.81,-0.19,1.6048530628406148
291,13,116,0.07,0.79,-0.18,1.6038572193382916
54,10,104,0.07,0.81,-0.19,1.6036722735491258
220,12,120,0.07,0.79,-0.18,1.6013121291893038
63,10,113,0.07,0.81,-0.19,1.5993801621938428
198,12,98,0.07,0.79,-0.15,1.5985258414379595
214,12,114,0.07,0.79,-0.19,1.5979593667240242
210,12,110,0.07,0.8,-0.21,1.5976970295259674
66,10,116,0.07,0.8,-0.2,1.5962501186594236
103,11,78,0.06,0.79,-0.16,1.5916173739256894
51,10,101,0.07,0.81,-0.19,1.5904963360011157
221,12,121,0.07,0.78,-0.18,1.5895453357408695
222,12,122,0.07,0.78,-0.18,1.5895453357408693
174,12,74,0.06,0.79,-0.13,1.5894217656419218
273,13,98,0.07,0.78,-0.17,1.5877228733611346
105,11,80,0.06,0.79,-0.14,1.5871361506182255
68,10,118,0.07,0.79,-0.2,1.5864348981322085
65,10,115,0.07,0.79,-0.2,1.5848142899642397
53,10,103,0.07,0.79,-0.18,1.5824427969002945
133,11,108,0.07,0.78,-0.19,1.5822937959308374
132,11,107,0.07,0.78,-0.19,1.5822937959308374
213,12,113,0.07,0.77,-0.19,1.5813583472006072
67,10,117,0.07,0.78,-0.2,1.5801027348899293
62,10,112,0.07,0.78,-0.19,1.5796508878418867
216,12,116,0.07,0.77,-0.19,1.578215712588396
217,12,117,0.07,0.77,-0.19,1.5782157125883958
287,13,112,0.07,0.77,-0.19,1.5782147671931743
131,11,106,0.07,0.77,-0.19,1.5780407187881735
130,11,105,0.07,0.77,-0.19,1.5780407187881735
294,13,119,0.07,0.76,-0.19,1.5752241715879831
293,13,118,0.07,0.76,-0.19,1.5752241715879831
219,12,119,0.07,0.76,-0.19,1.57327906084628
218,12,118,0.07,0.76,-0.19,1.5732790608462799
104,11,79,0.06,0.77,-0.16,1.5682718113946916
175,12,75,0.06,0.76,-0.14,1.564689246431106
58,10,108,0.06,0.77,-0.18,1.5639658560608167
64,10,114,0.06,0.77,-0.2,1.5636451956408675
57,10,107,0.06,0.77,-0.18,1.563249307699464
223,12,123,0.06,0.75,-0.19,1.5604751421701817
224,12,124,0.06,0.75,-0.19,1.5604751421701815
207,12,107,0.06,0.76,-0.22,1.5603985448102338
61,10,111,0.06,0.76,-0.19,1.5591781118018209
211,12,111,0.06,0.75,-0.19,1.5585805669147634
212,12,112,0.06,0.75,-0.19,1.5585805669147632
208,12,108,0.06,0.75,-0.21,1.5582020321438141
209,12,109,0.06,0.75,-0.21,1.558202032143814
0,10,50,0.06,0.73,-0.13,1.5573850186443519
50,10,100,0.06,0.77,-0.19,1.5544331652354693
357,14,107,0.06,0.74,-0.19,1.5544284077955164
358,14,108,0.06,0.74,-0.19,1.5544284077955164
200,12,100,0.06,0.75,-0.19,1.5542107586214893
205,12,105,0.06,0.75,-0.21,1.553622334511127
106,11,81,0.06,0.76,-0.16,1.552893537876648
2078,37,103,0.06,0.65,-0.26,1.551760556221422
282,13,107,0.06,0.74,-0.2,1.5503749909215638
215,12,115,0.06,0.73,-0.19,1.5491001941380558
295,13,120,0.06,0.74,-0.2,1.5490011702768367
176,12,76,0.06,0.74,-0.16,1.548304648011325
276,13,101,0.06,0.74,-0.19,1.5476072476009601
107,11,82,0.06,0.75,-0.17,1.5467650820369299
59,10,109,0.06,0.75,-0.18,1.5447344288736131
56,10,106,0.06,0.74,-0.18,1.544221579647241
286,13,111,0.06,0.73,-0.19,1.5437400424925032
281,13,106,0.06,0.73,-0.2,1.541350018841639
296,13,121,0.06,0.73,-0.2,1.539982671584124
199,12,99,0.06,0.73,-0.2,1.5386696848095855
354,14,104,0.06,0.72,-0.19,1.5385423646757788
60,10,110,0.06,0.74,-0.19,1.536550990984587
353,14,103,0.06,0.72,-0.2,1.5357239558270628
206,12,106,0.06,0.73,-0.22,1.5346541826006035
2,10,52,0.06,0.71,-0.14,1.5337399263650302
98,11,73,0.06,0.74,-0.14,1.5312043055173699
108,11,83,0.06,0.73,-0.17,1.5295281355996413
352,14,102,0.06,0.71,-0.17,1.5288454480250075
197,12,97,0.06,0.72,-0.16,1.528127493632946
356,14,106,0.06,0.71,-0.2,1.5271605874909806
109,11,84,0.06,0.73,-0.18,1.5264362069151471
102,11,77,0.06,0.73,-0.16,1.5263863090053296
277,13,102,0.06,0.71,-0.19,1.5236963229706355
279,13,104,0.06,0.71,-0.19,1.5230020896312624
204,12,104,0.06,0.72,-0.21,1.5228726129637595
201,12,101,0.06,0.72,-0.2,1.5227750039197807
126,11,101,0.06,0.72,-0.2,1.5224959651371444
48,10,98,0.06,0.73,-0.18,1.5224580237627183
101,11,76,0.06,0.73,-0.14,1.5222670536690388
362,14,112,0.06,0.71,-0.2,1.5220523432158577
285,13,110,0.06,0.71,-0.2,1.5209974258087076
361,14,111,0.06,0.7,-0.2,1.5201230256590366
363,14,113,0.06,0.7,-0.2,1.5199858929508379
1860,34,110,0.06,0.63,-0.26,1.519837817413241
114,11,89,0.06,0.72,-0.16,1.5171080050705021
360,14,110,0.06,0.7,-0.2,1.516451578567052
280,13,105,0.06,0.7,-0.2,1.5163656340038336
129,11,104,0.06,0.71,-0.19,1.5132107759817888
128,11,103,0.06,0.71,-0.19,1.5132107759817888
113,11,88,0.06,0.71,-0.16,1.5114867874666995
351,14,101,0.06,0.69,-0.17,1.5090311265833556
355,14,105,0.06,0.69,-0.2,1.5077729568588532
284,13,109,0.06,0.69,-0.21,1.5071824831620102
364,14,114,0.06,0.69,-0.2,1.50679714002707
359,14,109,0.06,0.69,-0.2,1.5054119939061
110,11,85,0.06,0.7,-0.18,1.504386063870268
299,13,124,0.06,0.69,-0.2,1.5036664250272447
127,11,102,0.06,0.7,-0.2,1.502368888764649
283,13,108,0.06,0.68,-0.21,1.5014955820935831
693,19,68,0.05,0.65,-0.25,1.5013601332012072
1979,36,79,0.05,0.61,-0.21,1.5010839366219053
97,11,72,0.06,0.7,-0.14,1.500995794821809
49,10,99,0.06,0.71,-0.19,1.5000289370651292
111,11,86,0.06,0.7,-0.18,1.4980526183678118
278,13,103,0.06,0.68,-0.19,1.4978747158767198
716,19,91,0.06,0.66,-0.21,1.494798731933957
115,11,90,0.06,0.69,-0.16,1.4929447400875469
248,13,73,0.05,0.66,-0.19,1.4924371444933118
202,12,102,0.06,0.68,-0.2,1.4920897252923377
297,13,122,0.06,0.67,-0.2,1.4909174342425338
718,19,93,0.05,0.65,-0.19,1.4904401176248752
366,14,116,0.06,0.67,-0.21,1.4903136425629242
715,19,90,0.05,0.65,-0.21,1.4903049745419248
367,14,117,0.06,0.67,-0.21,1.4899059099566345
171,12,71,0.05,0.67,-0.18,1.4894667294491
1906,35,81,0.05,0.59,-0.22,1.4892739731425588
1859,34,109,0.05,0.59,-0.26,1.4880899300443955
112,11,87,0.05,0.68,-0.17,1.4857098833651934
119,11,94,0.06,0.68,-0.18,1.4855790454522098
181,12,81,0.05,0.67,-0.19,1.484897838555781
122,11,97,0.06,0.68,-0.18,1.4845449103052344
298,13,123,0.06,0.67,-0.2,1.4844453148023422
100,11,75,0.05,0.69,-0.15,1.482983521700152
507,16,107,0.06,0.66,-0.19,1.4828909257308114
203,12,103,0.06,0.67,-0.21,1.4826649351583332
118,11,93,0.05,0.68,-0.18,1.4822859425139499
1827,34,77,0.05,0.59,-0.26,1.4814908140615677
365,14,115,0.06,0.66,-0.21,1.4814580557264374
47,10,97,0.05,0.68,-0.2,1.480225755915698
506,16,106,0.05,0.66,-0.19,1.4800434744989708
1980,36,80,0.05,0.59,-0.22,1.479986619168591
369,14,119,0.06,0.66,-0.21,1.4797357821224382
125,11,100,0.05,0.67,-0.21,1.4797191350928418
1904,35,79,0.05,0.59,-0.21,1.4796677225799695
121,11,96,0.05,0.67,-0.18,1.479468350202776
1602,31,77,0.05,0.58,-0.24,1.4768553229331314
505,16,105,0.05,0.65,-0.19,1.4760532257949273
714,19,89,0.05,0.63,-0.21,1.475544109835885
1858,34,108,0.05,0.58,-0.26,1.473963459386543
183,12,83,0.05,0.65,-0.19,1.4738454442430027
428,15,103,0.05,0.65,-0.21,1.473636504076918
370,14,120,0.05,0.65,-0.21,1.473312202585529
717,19,92,0.05,0.63,-0.21,1.472783585284797
249,13,74,0.05,0.64,-0.19,1.4719928676875325
1830,34,80,0.05,0.58,-0.24,1.4716726797695199
433,15,108,0.05,0.65,-0.2,1.4715994598302615
196,12,96,0.05,0.66,-0.17,1.4715079020734696
178,12,78,0.05,0.65,-0.19,1.4713795880008531
177,12,77,0.05,0.65,-0.19,1.4713795880008531
371,14,121,0.05,0.65,-0.21,1.470661216183871
2150,38,100,0.05,0.56,-0.26,1.4705024836338743
1785,33,110,0.05,0.58,-0.26,1.4704505171606628
76,11,51,0.05,0.64,-0.14,1.4694131972161266
180,12,80,0.05,0.65,-0.19,1.4691840380292454
768,20,68,0.05,0.6,-0.25,1.4689456945855572
179,12,79,0.05,0.65,-0.18,1.4688959493694813
1933,35,108,0.05,0.58,-0.26,1.4685849224051635
75,11,50,0.05,0.64,-0.13,1.4685356680860617
37,10,87,0.05,0.66,-0.19,1.4680536780144597
2055,37,80,0.05,0.57,-0.22,1.4676961481358708
508,16,108,0.05,0.64,-0.19,1.4671227836634009
272,13,97,0.05,0.64,-0.22,1.466863717141258
767,20,67,0.05,0.6,-0.23,1.4658900381348396
1932,35,107,0.05,0.57,-0.26,1.46415587372744
368,14,118,0.05,0.64,-0.22,1.4641328973808214
1982,36,82,0.05,0.57,-0.22,1.4635620913457126
31,10,81,0.05,0.67,-0.17,1.4630943405621697
2077,37,102,0.05,0.55,-0.26,1.4625548746206296
643,18,93,0.05,0.62,-0.21,1.4622489505685863
434,15,109,0.05,0.64,-0.21,1.4620431418434523
719,19,94,0.05,0.62,-0.19,1.4618765198311583
1905,35,80,0.05,0.56,-0.23,1.4609124384253642
431,15,106,0.05,0.63,-0.21,1.4608863931861167
432,15,107,0.05,0.64,-0.21,1.4608863931861167
270,13,95,0.05,0.63,-0.22,1.4603679339900772
1907,35,82,0.05,0.56,-0.22,1.4600608233807253
421,15,96,0.05,0.63,-0.22,1.460025732526643
39,10,89,0.05,0.65,-0.19,1.458574848935083
2223,39,98,0.05,0.55,-0.27,1.458347840435071
427,15,102,0.05,0.62,-0.23,1.4579038421401291
1983,36,83,0.05,0.56,-0.22,1.4578369310429182
709,19,84,0.05,0.61,-0.19,1.4574574249711412
1712,32,112,0.05,0.57,-0.26,1.4570924873043045
1621,31,96,0.05,0.57,-0.23,1.4561921094039338
1787,33,112,0.05,0.57,-0.26,1.4558965577349354
1786,33,111,0.05,0.57,-0.26,1.4558965577349354
3,10,53,0.05,0.63,-0.14,1.4551997432052945
99,11,74,0.05,0.65,-0.15,1.4548221224046096
193,12,93,0.05,0.64,-0.16,1.4547488729319533
636,18,86,0.05,0.61,-0.18,1.454292581179568
45,10,95,0.05,0.65,-0.18,1.4535731124173588
38,10,88,0.05,0.65,-0.19,1.4533470092517315
1949,35,124,0.05,0.54,-0.3,1.4531768980015725
435,15,110,0.05,0.63,-0.21,1.4527282814168483
120,11,95,0.05,0.64,-0.19,1.452673944958302
150,12,50,0.05,0.62,-0.13,1.452287958817315
1422,28,122,0.05,0.57,-0.26,1.452263115310808
172,12,72,0.05,0.63,-0.18,1.4519680760320435
509,16,109,0.05,0.63,-0.19,1.4516782724214328
116,11,91,0.05,0.64,-0.16,1.4513674943961234
429,15,104,0.05,0.62,-0.2,1.4511745932548645
2056,37,81,0.05,0.56,-0.22,1.4511468986330385
1423,28,123,0.05,0.57,-0.26,1.4511324204698117
713,19,88,0.05,0.61,-0.21,1.4506543244113521
3035,50,86,0.05,0.5,-0.3,1.4504248204278705
743,19,118,0.05,0.6,-0.21,1.4502699599292592
441,15,116,0.05,0.63,-0.23,1.4491495330936448
182,12,82,0.05,0.62,-0.19,1.4489811720712558
710,19,85,0.05,0.6,-0.18,1.4485977579776024
2963,49,88,0.05,0.5,-0.3,1.4485020162393354
423,15,98,0.05,0.61,-0.22,1.4484236788663707
1981,36,81,0.05,0.55,-0.22,1.4479204500591334
40,10,90,0.05,0.64,-0.18,1.4479122565929272
422,15,97,0.05,0.61,-0.22,1.447781719205408
425,15,100,0.05,0.61,-0.23,1.4477477945497168
2174,38,124,0.05,0.53,-0.3,1.4476146407841843
1829,34,79,0.05,0.55,-0.24,1.4475888796101066
4,10,54,0.05,0.62,-0.14,1.4473084202106374
41,10,91,0.05,0.64,-0.18,1.4472499147455373
641,18,91,0.05,0.6,-0.21,1.4470421823707862
3037,50,88,0.05,0.5,-0.3,1.446809743745137
956,22,106,0.05,0.58,-0.19,1.446605657313136
246,13,71,0.05,0.62,-0.2,1.4466019890366446
692,19,67,0.05,0.59,-0.25,1.4461449232682866
642,18,92,0.05,0.6,-0.21,1.445950959563981
494,16,94,0.05,0.61,-0.23,1.4454631337497772
2380,41,105,0.05,0.51,-0.3,1.4454470917494917
2306,40,106,0.05,0.51,-0.3,1.4454470917494917
430,15,105,0.05,0.62,-0.21,1.4447911501797228
344,14,94,0.05,0.61,-0.23,1.4445659407202625
271,13,96,0.05,0.61,-0.22,1.4445422828909251
195,12,95,0.05,0.63,-0.18,1.4440730581617223
173,12,73,0.05,0.62,-0.18,1.4437338529355674
440,15,115,0.05,0.62,-0.24,1.4436816019571503
250,13,75,0.05,0.61,-0.19,1.443187637352262
1681,32,81,0.05,0.56,-0.26,1.4430652179482852
374,14,124,0.05,0.62,-0.23,1.44255727319349
184,12,84,0.05,0.62,-0.19,1.4424394050619167
1348,27,123,0.05,0.56,-0.26,1.442438268947657
194,12,94,0.05,0.62,-0.17,1.4423924245366468
247,13,72,0.05,0.61,-0.2,1.441682050529783
2054,37,79,0.05,0.55,-0.22,1.4408814030488597
443,15,118,0.05,0.62,-0.24,1.440605554810027
442,15,117,0.05,0.62,-0.24,1.440605554810027
2577,44,77,0.05,0.52,-0.26,1.4405905572137943
2213,39,88,0.05,0.52,-0.26,1.4400869703660213
1499,29,124,0.05,0.56,-0.26,1.4400499387732095
1349,27,124,0.05,0.56,-0.26,1.4396882310077268
347,14,97,0.05,0.6,-0.22,1.439628637052579
348,14,98,0.05,0.6,-0.22,1.439628637052579
44,10,94,0.05,0.63,-0.18,1.4395034020539192
424,15,99,0.05,0.6,-0.22,1.4392064893316787
444,15,119,0.05,0.62,-0.24,1.4388658387527833
445,15,120,0.05,0.62,-0.24,1.4388658387527833
1608,31,83,0.05,0.55,-0.26,1.438828457139491
1609,31,84,0.05,0.55,-0.26,1.438828457139491
884,21,109,0.05,0.57,-0.19,1.4387033483542964
861,21,86,0.05,0.59,-0.2,1.4385971950054428
269,13,94,0.05,0.61,-0.22,1.4385132365863411
620,18,70,0.05,0.58,-0.25,1.438112960874258
2234,39,109,0.05,0.51,-0.3,1.4380866435934114
2075,37,100,0.05,0.53,-0.27,1.4378907045830753
1494,29,119,0.05,0.56,-0.26,1.437658468144569
426,15,101,0.05,0.6,-0.23,1.437575968811871
436,15,111,0.05,0.61,-0.21,1.437435302176322
2966,49,91,0.05,0.49,-0.3,1.4369638922990482
548,17,73,0.05,0.58,-0.22,1.4363863516966984
185,12,85,0.05,0.61,-0.19,1.4363667541766434
124,11,99,0.05,0.62,-0.22,1.4359630676633977
634,18,84,0.05,0.59,-0.19,1.435577184849632
3039,50,90,0.05,0.49,-0.3,1.4354170219404088
816,20,116,0.05,0.58,-0.21,1.4351997487726553
1714,32,114,0.05,0.55,-0.26,1.4350509373670846
543,17,68,0.05,0.57,-0.25,1.4350409955649295
2006,36,106,0.05,0.54,-0.26,1.4350126120405595
6,10,56,0.05,0.61,-0.16,1.434763526193303
2307,40,107,0.05,0.5,-0.3,1.4346886620853125
818,20,118,0.05,0.58,-0.21,1.4346620193800836
817,20,117,0.05,0.58,-0.21,1.4346620193800836
186,12,86,0.05,0.61,-0.19,1.4346306937996776
2149,38,99,0.05,0.53,-0.27,1.4345429684663644
1531,30,81,0.05,0.55,-0.24,1.4344988970158032
741,19,116,0.05,0.58,-0.21,1.434495067515321
879,21,104,0.05,0.56,-0.19,1.4343090324524972
2965,49,90,0.05,0.49,-0.3,1.4338465335621053
1548,30,98,0.05,0.55,-0.23,1.4338164262645947
30,10,80,0.05,0.63,-0.17,1.4328997082384796
618,18,68,0.05,0.57,-0.26,1.4328618379436113
640,18,90,0.05,0.59,-0.21,1.4326638413092163
372,14,122,0.05,0.61,-0.23,1.4324927140196944
1607,31,82,0.05,0.55,-0.26,1.4322099296027833
1527,30,77,0.05,0.54,-0.25,1.4322032560804063
493,16,93,0.05,0.59,-0.23,1.4321218492551322
373,14,123,0.05,0.61,-0.23,1.4318694440679045
1682,32,82,0.05,0.54,-0.26,1.4316389189714114
2053,37,78,0.05,0.54,-0.21,1.431221611952553
782,20,82,0.05,0.58,-0.2,1.4311929169339832
882,21,107,0.05,0.56,-0.2,1.4309126975778272
2005,36,105,0.05,0.53,-0.26,1.4305361555484468
1424,28,124,0.05,0.55,-0.26,1.430105137561508
880,21,105,0.05,0.56,-0.19,1.4296988535996642
742,19,117,0.05,0.57,-0.21,1.429387292720783
1346,27,121,0.05,0.54,-0.26,1.4292902070302567
2378,41,103,0.05,0.49,-0.3,1.4291935885887224
251,13,76,0.05,0.6,-0.2,1.4289065336761786
1680,32,80,0.05,0.54,-0.26,1.4289025770480166
1618,31,93,0.05,0.54,-0.23,1.4285930092282464
806,20,106,0.05,0.56,-0.2,1.4285660781566534
707,19,82,0.05,0.58,-0.19,1.4285037361214545
720,19,95,0.05,0.58,-0.2,1.428339115701543
744,19,119,0.05,0.57,-0.21,1.4280843250282262
739,19,114,0.05,0.57,-0.2,1.4272425484905087
2964,49,89,0.05,0.48,-0.3,1.427162460864554
859,21,84,0.05,0.57,-0.21,1.426651574071457
439,15,114,0.05,0.6,-0.24,1.4265901699341166
564,17,89,0.05,0.58,-0.2,1.4265060596993708
1908,35,83,0.05,0.53,-0.23,1.4264249062416148
1677,32,77,0.05,0.53,-0.28,1.4262099682382428
1347,27,122,0.05,0.54,-0.26,1.4260618790721233
449,15,124,0.05,0.6,-0.25,1.425973927465044
46,10,96,0.05,0.62,-0.2,1.4259139524983768
862,21,87,0.05,0.58,-0.22,1.4255526259054903
349,14,99,0.05,0.59,-0.22,1.4254652018070804
2222,39,97,0.05,0.52,-0.27,1.4250574508243377
2148,38,98,0.05,0.52,-0.27,1.4250574508243377
897,21,122,0.05,0.56,-0.26,1.4249056397322857
563,17,88,0.05,0.58,-0.2,1.424803704106422
21,10,71,0.05,0.62,-0.17,1.4246959954375384
1530,30,80,0.05,0.54,-0.24,1.4244890836270403
2212,39,87,0.05,0.51,-0.26,1.4244444427402
1713,32,113,0.05,0.53,-0.26,1.4241315623131627
117,11,92,0.05,0.61,-0.18,1.423784835965396
437,15,112,0.05,0.6,-0.22,1.423704102973183
1903,35,78,0.05,0.52,-0.22,1.4234823772631215
2221,39,96,0.05,0.51,-0.27,1.4234619991328639
3038,50,89,0.04,0.48,-0.3,1.4234422546159091
562,17,87,0.05,0.58,-0.19,1.4233600012751686
1496,29,121,0.05,0.54,-0.26,1.423024883957021
5,10,55,0.05,0.59,-0.16,1.4224052215930083
885,21,110,0.05,0.55,-0.2,1.422361085410307
42,10,92,0.05,0.61,-0.18,1.4220842710496964
1528,30,78,0.05,0.53,-0.25,1.4219397802174798
883,21,108,0.05,0.55,-0.2,1.4218867604621206
2379,41,104,0.05,0.49,-0.3,1.421853964582705
345,14,95,0.05,0.59,-0.23,1.4218077814692096
1474,29,99,0.05,0.54,-0.23,1.421776388967018
745,19,120,0.05,0.56,-0.21,1.4216701775550264
633,18,83,0.05,0.57,-0.19,1.4215807940139467
637,18,87,0.05,0.57,-0.19,1.421495986219553
1678,32,78,0.05,0.53,-0.27,1.421465873299059
635,18,85,0.05,0.57,-0.18,1.4211220277069412
860,21,85,0.05,0.57,-0.2,1.4210598506601324
2745,46,95,0.04,0.48,-0.3,1.4210128703446647
1620,31,95,0.05,0.53,-0.23,1.4209031077733825
1619,31,94,0.05,0.53,-0.23,1.4209031077733825
2079,37,104,0.05,0.49,-0.3,1.4209001049341639
1532,30,82,0.05,0.53,-0.26,1.4207886890717056
639,18,89,0.05,0.57,-0.21,1.4207291939698703
1826,34,76,0.05,0.52,-0.26,1.4203665219258412
497,16,97,0.05,0.58,-0.23,1.4203465118836975
1420,28,120,0.05,0.53,-0.26,1.4203228317273493
350,14,100,0.05,0.58,-0.22,1.4199565031601975
43,10,93,0.05,0.61,-0.18,1.4198273582728815
511,16,111,0.05,0.59,-0.22,1.4195291165754627
498,16,98,0.05,0.58,-0.23,1.4193133927082842
1755,33,80,0.05,0.53,-0.25,1.4191343000240795
1566,30,116,0.05,0.53,-0.26,1.4191223288991148
1825,34,75,0.05,0.52,-0.26,1.4190152483063188
1565,30,115,0.05,0.53,-0.26,1.4189689389843485
2152,38,102,0.04,0.49,-0.3,1.4188366532817738
495,16,95,0.05,0.58,-0.24,1.4183253690653765
438,15,113,0.05,0.59,-0.24,1.4182857683999448
568,17,93,0.05,0.57,-0.22,1.4180580162182899
346,14,96,0.05,0.58,-0.23,1.4167925738030458
123,11,98,0.05,0.6,-0.2,1.4167499329043545
2139,38,89,0.04,0.5,-0.26,1.4166946043416788
1754,33,79,0.05,0.53,-0.27,1.4165177132362967
32,10,82,0.05,0.61,-0.18,1.4164981359524025
740,19,115,0.05,0.56,-0.21,1.4162838454995095
790,20,90,0.05,0.57,-0.22,1.4162306185886118
789,20,89,0.05,0.57,-0.22,1.4162155380723853
1533,30,83,0.05,0.53,-0.26,1.4160249156450924
77,11,52,0.05,0.58,-0.15,1.4160172047681447
1605,31,80,0.05,0.53,-0.26,1.415945981786484
567,17,92,0.05,0.57,-0.23,1.4157228060382157
2895,48,95,0.04,0.48,-0.3,1.4155692544468974
2024,36,124,0.05,0.5,-0.3,1.4148698092481413
1948,35,123,0.05,0.5,-0.3,1.414697736900994
706,19,81,0.05,0.56,-0.19,1.4145763090126944
2890,48,90,0.04,0.47,-0.3,1.414551554415909
2099,37,124,0.05,0.5,-0.3,1.4143323797691651
619,18,69,0.05,0.55,-0.25,1.4140903276589352
20,10,70,0.05,0.6,-0.16,1.4139018650039723
1547,30,97,0.05,0.53,-0.23,1.4138882026503257
565,17,90,0.05,0.57,-0.21,1.413600267641016
881,21,106,0.05,0.54,-0.2,1.413585587299446
1753,33,78,0.04,0.52,-0.27,1.413448932855079
1639,31,114,0.05,0.52,-0.26,1.4133873685736411
502,16,102,0.05,0.57,-0.23,1.4130473367307683
35,10,85,0.05,0.6,-0.19,1.4129712176519915
36,10,86,0.05,0.6,-0.19,1.4125664681227892
570,17,95,0.05,0.57,-0.23,1.412512410899948
96,11,71,0.05,0.59,-0.18,1.4125063325296967
477,16,77,0.05,0.56,-0.22,1.4124402452220532
2235,39,110,0.04,0.48,-0.3,1.4121528029223744
2818,47,93,0.04,0.47,-0.3,1.4121336282365728
547,17,72,0.05,0.56,-0.22,1.4118164758112897
1614,31,89,0.05,0.52,-0.22,1.4116225416160961
473,16,73,0.05,0.56,-0.24,1.4114356320668962
1640,31,115,0.05,0.52,-0.26,1.4114033728164836
2076,37,101,0.04,0.5,-0.26,1.4111153903413993
448,15,123,0.05,0.58,-0.25,1.4109684288165159
708,19,83,0.05,0.56,-0.19,1.4107429276375916
748,19,123,0.05,0.55,-0.21,1.410509787779313
749,19,124,0.05,0.55,-0.21,1.410509787779313
2891,48,91,0.04,0.47,-0.3,1.4103627600616504
512,16,112,0.05,0.58,-0.23,1.4103109345906077
503,16,103,0.05,0.57,-0.24,1.4101890521819986
446,15,121,0.05,0.58,-0.24,1.4099186700261066
447,15,122,0.05,0.58,-0.24,1.4099186700261064
577,17,102,0.05,0.57,-0.24,1.4095327975700027
578,17,103,0.05,0.57,-0.24,1.4095327975700027
1617,31,92,0.04,0.52,-0.23,1.4093955290275817
1421,28,121,0.05,0.52,-0.26,1.4093930536630983
898,21,123,0.05,0.54,-0.26,1.4091407007281045
694,19,69,0.04,0.54,-0.25,1.4091317750679473
2295,40,95,0.04,0.5,-0.27,1.4087777933023542
712,19,87,0.05,0.56,-0.21,1.408494041154458
1642,31,117,0.05,0.52,-0.26,1.4084422426559788
1090,24,90,0.05,0.53,-0.23,1.408395235163355
1165,25,90,0.05,0.53,-0.23,1.40834005369139
1164,25,89,0.05,0.53,-0.23,1.40834005369139
1497,29,122,0.05,0.53,-0.26,1.4080715334479734
1498,29,123,0.05,0.53,-0.26,1.4080715334479734
2597,44,97,0.04,0.47,-0.3,1.4080533198880847
787,20,87,0.05,0.55,-0.22,1.4079208248784445
617,18,67,0.04,0.54,-0.25,1.4076487624552416
812,20,112,0.05,0.54,-0.21,1.407469577648535
513,16,113,0.05,0.58,-0.23,1.407145213559092
580,17,105,0.05,0.56,-0.23,1.4071113491605933
2528,43,103,0.04,0.47,-0.3,1.4067392183708844
1495,29,120,0.05,0.52,-0.26,1.4066905872578872
1475,29,100,0.05,0.52,-0.25,1.4065506872729696
2819,47,94,0.04,0.47,-0.3,1.4065379291080031
1984,36,84,0.04,0.51,-0.22,1.406381530802306
644,18,94,0.05,0.56,-0.22,1.4061251803365797
2140,38,90,0.04,0.49,-0.26,1.4060509799291308
807,20,107,0.05,0.53,-0.21,1.4058183292917492
2892,48,92,0.04,0.47,-0.3,1.4056243944907714
414,15,89,0.05,0.56,-0.21,1.4055911539026562
2967,49,92,0.04,0.46,-0.3,1.405586417858373
3036,50,87,0.04,0.46,-0.3,1.4052209819559116
343,14,93,0.05,0.57,-0.22,1.4050513642346758
321,14,71,0.04,0.56,-0.23,1.4050323396094357
1570,30,120,0.05,0.52,-0.26,1.4049487422619706
1641,31,116,0.05,0.52,-0.26,1.4044571061886473
1831,34,81,0.04,0.51,-0.25,1.4044491164501727
2817,47,92,0.04,0.47,-0.3,1.4042596571350963
1419,28,119,0.05,0.52,-0.26,1.4040195507351887
268,13,93,0.05,0.56,-0.23,1.403855561414023
2744,46,94,0.04,0.47,-0.3,1.4036946067123985
